"SeqNum","MOSTYP","MSKB1","MAANTH","MOSHOO","MGODPR","MGEMLE","MFALLE","MSKA","MAUT2","MFWEKI","MRELGE","MAUT1","MAUT0","MHHUUR","MOPLHO","MSKB2","MSKC","MGODRK","MGEMOM","MINKGE","PPERSA","PAANHA","PWAPAR","AMOTSC","AWAPAR","APERSA","Resp"
1274,22,2,3,3,1,4,1,7,1,5,0,3,0,0,7,4,3,2,4,4,0,0,3,1,0,0,0
1275,23,2,4,4,0,7,0,7,2,7,5,2,0,6,9,7,0,0,2,8,0,0,6,1,0,0,0
1276,14,3,3,1,0,9,0,9,0,2,0,2,5,2,9,6,0,5,0,3,0,0,2,1,0,0,0
1277,14,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,3,0,0,0,0,0,0,0
1278,9,1,5,9,2,5,2,0,0,2,2,2,1,1,1,0,2,7,0,1,0,0,3,1,0,0,0
1279,31,3,3,6,1,5,2,6,1,3,1,3,3,1,1,3,5,2,1,4,0,0,0,0,0,0,0
1280,31,2,3,6,1,4,1,6,2,4,1,3,2,1,4,2,3,4,1,4,0,0,0,1,0,0,0
1281,14,3,3,1,0,4,1,6,2,4,1,3,3,1,4,1,4,4,1,3,0,0,0,0,0,0,0
1282,14,2,4,1,0,6,0,6,0,1,0,0,6,1,6,1,8,1,0,3,0,0,4,1,0,0,0
1283,16,3,4,1,0,9,0,9,0,6,0,4,0,3,6,4,3,4,0,5,0,0,4,0,0,0,0
1284,17,1,4,1,1,5,2,4,0,3,3,2,2,3,4,5,3,3,0,3,0,0,4,0,0,0,0
1285,14,2,3,1,0,7,1,5,1,1,0,2,6,0,1,1,5,3,0,3,0,0,4,1,0,0,0
1286,4,1,1,8,0,2,4,2,2,4,0,7,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0
1287,19,3,2,2,0,4,1,7,1,2,1,3,2,0,2,0,4,4,0,4,0,0,2,1,0,0,0
1288,40,1,2,7,1,3,0,1,1,1,6,4,2,1,3,6,6,1,0,2,0,0,0,1,0,0,0
1289,10,4,3,10,0,4,0,8,1,3,0,2,5,0,2,2,2,4,0,3,0,0,4,0,0,0,0
1290,14,3,4,1,2,7,0,7,0,4,4,1,3,4,7,4,0,7,0,3,0,0,4,0,0,0,0
1291,11,2,4,10,0,3,3,5,0,3,0,3,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0
1292,20,2,5,2,0,5,4,0,0,0,0,0,6,0,2,2,7,2,0,5,0,0,0,0,0,0,0
1293,13,3,3,10,0,5,1,7,1,2,1,2,3,1,4,2,4,4,1,1,0,0,1,1,0,0,0
1294,30,3,3,5,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,7,0,0,0,0,0,0,0
1295,18,2,3,1,1,4,1,5,1,3,0,4,2,1,7,2,3,3,0,4,0,0,0,0,0,0,0
1296,19,3,2,2,0,5,0,5,1,2,1,3,3,1,2,2,3,5,0,4,0,0,0,0,0,0,0
1297,14,3,3,1,0,4,1,6,2,4,1,3,3,1,4,1,4,4,1,3,0,0,3,1,0,0,0
1298,35,2,3,6,0,2,0,5,2,3,2,2,2,2,0,2,3,4,0,6,0,0,0,0,0,0,0
1299,20,2,4,2,0,6,2,7,0,4,2,2,3,4,6,2,5,3,0,5,0,0,0,1,0,0,0
1300,8,2,4,9,0,4,2,5,0,2,0,2,3,0,0,0,2,7,0,1,0,0,1,1,0,0,0
1301,14,2,3,1,0,7,2,9,0,4,3,1,4,1,7,2,1,3,3,3,0,0,4,1,0,0,0
1302,30,2,3,5,1,4,1,7,1,4,0,9,0,0,2,4,5,3,0,7,0,0,3,0,0,0,1
1303,20,3,3,2,1,6,0,7,0,4,2,3,2,2,5,2,1,4,0,5,0,0,4,1,0,0,0
1304,19,3,4,2,0,9,0,9,0,4,1,2,3,1,3,2,2,6,1,4,0,0,3,1,0,0,0
1305,8,2,5,9,1,5,3,7,0,6,2,2,0,1,1,2,2,7,0,1,0,0,0,0,0,0,0
1306,3,3,2,8,1,3,2,6,1,2,0,0,6,0,5,2,3,5,0,2,0,0,0,0,0,0,0
1307,16,4,3,1,0,4,1,6,2,4,0,3,3,0,4,1,0,0,5,5,0,0,0,0,0,0,0
1308,34,3,2,6,0,6,0,7,2,3,3,5,4,0,9,4,3,4,0,7,0,0,4,1,0,0,0
1309,22,4,3,3,0,5,1,8,1,2,0,1,1,1,8,1,2,3,4,4,0,0,4,1,0,0,0
1310,14,2,4,1,1,4,4,5,0,5,0,2,3,1,6,0,1,7,0,3,0,0,0,0,0,0,0
1311,13,3,3,10,1,6,1,6,1,3,1,4,2,1,7,4,2,4,1,1,0,0,0,0,0,0,0
1312,13,2,3,10,0,2,2,5,2,4,0,2,5,0,0,2,5,4,0,1,0,0,4,1,0,0,0
1313,16,2,4,1,0,5,1,7,1,4,0,2,2,0,4,4,2,2,3,5,0,0,3,1,0,0,0
1314,31,3,3,6,1,4,1,7,1,4,0,4,2,0,9,1,0,6,3,4,0,0,0,0,0,0,0
1315,7,1,6,9,0,7,0,2,0,2,0,5,0,0,3,3,9,0,0,1,0,0,2,1,0,0,0
1316,23,2,5,4,1,5,2,5,1,8,6,1,1,5,8,4,1,1,3,8,0,0,0,0,0,0,1
1317,30,4,3,5,1,7,0,6,0,2,2,5,1,4,9,4,1,4,1,7,0,0,0,1,0,0,0
1318,32,3,2,6,1,5,1,8,1,3,4,3,1,3,8,5,1,3,2,8,0,0,3,0,0,0,0
1319,14,3,3,1,0,8,0,9,0,4,0,2,5,1,9,3,5,4,0,3,0,0,0,1,0,0,0
1320,34,4,2,6,0,2,0,9,0,0,0,7,0,0,9,0,2,0,2,7,0,0,4,1,0,0,1
1321,30,4,3,5,2,5,1,8,1,3,3,3,2,3,8,5,1,4,1,7,0,0,4,1,0,0,0
1322,14,4,3,1,1,4,1,8,1,2,2,2,4,3,5,2,4,2,0,3,0,0,1,0,0,0,0
1323,19,2,4,2,1,5,2,6,1,4,2,5,1,1,2,3,5,2,1,4,0,0,0,0,0,0,0
1326,33,2,3,6,0,3,0,3,2,2,3,4,2,3,2,4,2,4,0,6,0,0,0,0,0,0,0
1327,13,2,4,10,0,3,3,5,1,5,1,1,5,1,6,2,5,3,1,1,0,0,2,1,0,0,0
1328,14,3,3,1,0,7,0,7,0,4,0,2,7,0,0,0,3,4,2,3,0,2,0,1,0,0,0
1329,25,5,3,4,1,5,2,5,1,4,0,2,1,0,9,4,3,2,2,6,0,0,4,1,0,0,1
1330,14,2,2,1,0,3,2,5,2,4,0,5,4,0,2,0,3,6,0,3,0,0,4,1,0,0,0
1331,13,2,3,10,0,5,2,6,1,3,3,3,3,2,7,1,2,5,0,1,0,0,0,0,0,0,0
1332,11,4,3,10,0,7,0,4,1,2,0,3,3,1,4,1,6,1,1,1,0,0,4,1,0,0,0
1333,5,2,3,8,0,3,3,6,1,4,0,3,3,0,0,2,6,3,0,2,0,0,0,0,0,0,0
1334,25,2,5,4,2,2,0,7,0,6,4,3,1,4,6,5,5,3,0,6,0,0,0,0,0,0,0
1335,14,3,3,1,0,5,1,6,2,3,0,2,0,2,9,3,0,7,2,3,0,0,5,1,0,0,0
1336,16,3,3,1,1,4,1,7,1,4,1,2,2,2,7,4,2,5,2,5,3,0,1,0,0,0,0
1337,11,2,4,10,0,4,0,3,0,2,1,0,5,0,0,0,6,3,0,2,0,0,0,0,0,0,0
1338,12,2,4,10,0,4,1,6,1,3,0,4,2,0,0,2,5,4,0,1,0,0,0,0,0,0,0
1339,22,3,3,3,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,4,0,0,0,0,0,0,0
1340,19,3,3,2,1,1,2,5,1,2,1,2,4,0,1,1,5,4,1,4,0,0,3,0,0,0,0
1341,12,2,4,10,0,7,1,6,0,4,0,3,0,0,0,0,7,1,0,1,0,0,3,1,0,0,1
1342,30,3,4,5,1,5,2,7,1,5,1,1,5,2,7,2,3,3,0,7,0,0,5,0,0,0,0
1343,14,2,3,1,0,7,0,7,2,5,0,2,5,2,9,3,2,5,0,3,0,0,4,0,0,0,0
1344,22,3,3,3,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,4,2,0,0,0,0,0,0
1345,31,3,3,6,1,3,0,6,0,3,1,4,3,1,0,4,5,4,0,4,0,0,0,0,0,0,0
1346,14,3,3,1,0,4,0,9,0,3,1,3,4,1,4,2,2,4,1,3,0,0,3,0,0,0,0
1348,25,2,3,4,1,5,1,6,1,5,4,2,3,3,9,2,3,4,1,6,0,0,4,1,0,0,0
1349,27,3,3,4,0,5,0,6,0,3,4,2,4,4,9,4,0,3,0,3,0,0,5,0,0,0,0
1350,12,3,2,10,2,2,0,6,1,2,0,0,4,0,2,0,7,2,0,1,0,0,0,0,0,0,0
1351,23,3,3,4,2,3,0,7,2,4,1,4,1,2,1,3,2,2,1,8,0,0,0,0,0,0,1
1352,5,2,2,8,0,4,0,3,0,0,3,3,2,0,0,0,9,0,0,2,0,0,2,1,0,0,0
1353,32,4,2,6,1,5,1,8,1,2,3,5,2,2,8,4,2,4,0,8,2,0,4,1,0,0,0
1355,20,2,3,2,1,4,1,5,1,1,0,4,1,2,8,2,2,6,0,5,0,0,4,1,0,0,0
1356,20,3,3,2,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,5,0,0,0,0,0,0,0
1357,22,3,3,3,0,7,0,8,1,3,1,2,3,2,7,3,3,4,0,4,0,0,7,0,0,0,0
1358,20,2,4,2,0,4,1,6,2,5,0,4,3,1,3,4,2,2,0,5,0,0,0,0,0,0,0
1359,30,4,3,5,2,5,1,6,1,2,4,5,2,2,8,3,1,3,3,7,0,0,0,0,0,0,0
1360,11,2,4,10,1,4,2,6,1,5,0,0,0,0,4,2,0,7,2,2,0,0,2,0,0,0,0
1362,14,3,3,1,0,7,1,8,0,4,0,4,2,1,9,3,0,5,0,3,0,0,4,0,0,0,0
1363,17,3,3,1,0,7,0,7,0,4,0,2,7,0,0,0,3,4,2,3,0,0,0,0,0,0,0
1364,30,3,2,5,2,4,1,6,1,4,2,3,1,3,3,3,3,4,0,7,0,0,4,1,0,0,0
1365,14,3,2,1,0,4,2,8,1,2,0,4,3,0,6,0,2,5,2,3,0,0,4,1,0,0,1
1366,17,2,4,1,2,4,2,7,0,4,1,3,1,1,7,4,2,5,0,3,1,0,0,0,0,0,0
1367,16,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,5,0,0,0,1,0,0,0
1368,38,1,1,7,2,2,1,1,2,2,5,7,0,3,0,5,4,4,2,1,0,0,0,0,0,0,0
1369,14,3,3,1,0,9,0,9,0,2,0,2,5,2,9,6,0,5,0,3,0,0,2,1,0,0,0
1370,30,3,2,5,2,5,0,9,0,3,2,4,2,2,6,3,2,0,0,7,0,0,4,1,0,0,1
1371,13,3,3,10,0,6,0,7,0,5,2,3,3,3,7,7,0,5,0,1,0,0,0,0,0,0,0
1372,15,3,2,1,0,7,0,7,2,4,0,2,4,0,7,0,0,5,0,6,0,0,4,1,0,0,0
1373,15,4,2,1,1,4,1,7,1,0,0,3,5,0,9,4,0,6,3,6,0,0,0,0,0,0,0
1374,4,2,2,8,0,5,2,4,2,4,2,2,1,5,2,1,4,3,0,3,0,0,2,0,0,0,0
1375,28,3,3,5,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,8,0,0,0,0,0,0,0
1376,12,3,2,10,2,2,0,6,1,2,0,0,4,0,2,0,7,2,0,1,0,0,0,0,0,0,0
1377,30,3,3,5,1,6,2,8,0,2,4,2,2,4,7,5,1,1,3,7,0,0,4,0,0,0,0
1378,35,2,2,6,0,4,2,7,1,4,2,3,1,4,2,1,0,5,0,6,0,0,3,1,0,0,0
1379,32,4,3,6,1,4,1,7,1,3,4,9,0,3,9,4,0,3,2,7,0,0,0,0,0,0,0
1380,19,3,3,2,2,3,2,5,2,2,2,4,2,0,7,3,2,4,2,4,0,0,0,0,0,0,0
1381,19,3,2,2,0,4,1,7,1,2,1,3,2,0,2,0,4,4,0,4,2,0,4,0,0,0,0
1382,19,2,2,2,0,4,2,7,1,4,1,3,6,1,6,1,0,7,0,4,0,0,4,1,0,0,0
1383,33,2,3,6,1,4,1,5,1,4,0,4,3,1,7,2,5,3,0,6,0,0,4,1,0,0,0
1384,10,2,4,10,2,2,2,6,0,4,0,4,2,0,0,0,1,8,0,3,0,0,2,1,0,0,0
1385,4,2,2,8,2,4,1,3,3,3,2,2,3,1,1,1,6,3,0,3,0,0,1,1,0,0,0
1386,11,2,4,10,0,6,1,6,1,3,0,2,4,0,2,1,5,2,0,2,0,0,4,1,0,0,0
1387,17,3,3,1,0,6,1,7,1,4,1,3,2,1,4,3,2,5,1,3,0,0,3,1,0,0,1
1388,30,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,7,0,0,4,0,0,0,1
1389,5,3,2,8,1,3,2,6,1,3,0,0,5,0,5,2,2,5,0,2,0,0,2,1,0,0,0
1390,30,3,3,5,1,6,2,8,0,2,4,2,2,4,7,5,1,1,3,7,0,0,3,0,0,0,0
1391,15,2,3,1,0,5,2,6,1,3,3,3,3,2,7,1,2,5,0,6,0,0,1,1,0,0,0
1392,32,3,3,6,0,4,2,7,1,0,0,3,3,0,4,1,1,6,1,8,0,0,4,1,0,0,0
1393,30,3,3,5,3,4,2,8,1,5,4,2,1,4,9,5,2,2,0,7,0,0,0,1,0,0,0
1394,3,2,4,8,0,5,3,4,1,5,2,5,2,1,0,4,6,3,0,2,0,0,3,1,0,0,1
1395,20,5,2,2,1,5,0,7,1,0,0,6,3,0,7,3,0,4,0,5,0,0,3,0,0,0,0
1398,14,3,3,1,0,4,1,6,2,4,1,3,3,1,4,1,4,4,1,3,0,0,4,1,0,0,0
1399,33,2,5,6,2,4,4,5,0,2,2,2,0,4,9,4,3,5,1,6,0,0,0,0,0,0,0
1400,14,3,3,1,1,6,2,7,1,3,0,3,3,0,6,2,0,4,5,3,0,0,0,0,0,0,0
1401,14,3,3,1,0,2,2,6,0,3,0,3,5,1,1,0,0,0,0,3,0,0,3,1,0,0,0
1402,30,3,3,5,0,5,0,7,0,5,2,2,2,4,7,4,2,4,1,7,0,0,2,0,0,0,0
1404,34,3,2,6,0,5,0,5,2,2,0,7,1,0,9,2,0,5,0,7,0,0,0,0,0,0,1
1405,19,3,3,2,0,3,3,6,1,2,0,2,2,0,0,2,6,3,0,4,0,0,2,1,0,0,0
1406,15,4,2,1,1,4,1,7,1,0,0,3,5,0,9,4,0,6,3,6,0,0,0,0,0,0,0
1407,35,3,2,6,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,6,0,0,5,1,0,0,0
1408,14,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,3,0,0,6,0,0,0,0
1409,15,3,3,1,0,4,0,9,0,5,3,5,2,2,7,4,0,2,2,6,0,0,1,0,0,0,0
1410,19,4,2,2,0,6,0,4,0,2,1,2,4,0,5,2,5,3,0,4,0,0,0,0,0,0,0
1411,5,2,2,8,0,4,0,3,0,0,3,3,2,0,0,0,9,0,0,2,0,0,0,0,0,0,0
1412,11,2,4,10,1,4,2,6,2,7,2,2,2,2,2,4,3,2,1,2,0,0,3,1,0,0,1
1413,3,3,2,8,1,3,2,6,1,2,0,0,6,0,5,2,3,5,0,2,0,0,2,1,0,0,0
1414,20,5,3,2,0,6,0,9,0,3,0,3,6,0,6,0,6,0,0,5,0,0,4,1,0,0,0
1416,14,3,3,1,0,5,1,7,2,5,2,1,4,3,6,4,1,5,0,3,0,0,3,1,0,0,0
1417,2,2,2,8,0,0,2,2,0,0,5,2,1,7,0,3,3,1,0,1,0,0,0,0,0,0,0
1418,25,2,4,4,0,4,0,6,0,5,3,3,2,2,3,5,3,2,3,6,0,0,0,0,0,0,0
1419,33,2,5,6,2,4,4,5,0,2,2,2,0,4,9,4,3,5,1,6,0,0,0,0,0,0,0
1420,14,2,3,1,0,2,1,5,2,3,0,2,7,0,4,0,3,2,0,3,0,0,0,0,0,0,0
1421,12,2,4,10,0,5,0,3,0,2,0,3,4,0,2,0,5,4,0,1,0,0,2,0,0,0,0
1422,20,4,2,2,0,5,1,7,1,1,0,2,4,1,1,0,2,6,0,5,0,0,3,1,0,0,0
1423,1,2,2,8,1,5,1,4,3,6,1,5,1,1,0,1,4,3,2,2,0,0,0,0,0,0,0
1424,28,3,3,5,3,4,2,9,0,5,4,2,0,6,9,6,1,3,2,8,0,0,0,0,0,0,0
1425,16,3,3,1,0,5,1,5,2,3,1,2,4,2,4,2,2,4,1,5,0,0,0,0,0,0,0
1426,11,2,4,10,0,4,0,3,0,2,1,0,5,0,0,0,6,3,0,2,0,0,4,1,0,0,0
1427,23,2,4,4,0,7,0,7,2,7,5,2,0,6,9,7,0,0,2,8,0,0,5,0,0,0,0
1428,12,2,3,10,0,4,0,3,0,2,1,0,5,0,0,0,6,3,0,1,0,0,0,0,0,0,0
1429,17,3,3,1,0,6,0,8,0,3,2,3,2,3,6,3,2,4,0,3,0,0,0,0,0,0,0
1430,6,2,3,9,0,4,2,5,1,4,0,3,2,0,0,2,4,4,0,1,0,0,1,1,0,0,0
1431,20,3,2,2,0,3,1,8,1,2,1,3,5,0,3,0,2,7,0,5,0,0,0,0,0,0,0
1432,6,2,3,9,2,4,1,3,2,3,2,3,2,1,1,1,6,2,0,1,0,0,3,1,0,0,0
1433,4,2,2,8,0,6,1,1,2,4,2,5,2,1,0,4,4,3,0,3,0,0,0,0,0,0,0
1434,20,2,4,2,3,5,1,4,2,4,2,2,3,2,2,2,6,2,1,5,0,0,6,0,0,0,0
1435,22,4,3,3,0,5,1,8,1,2,0,1,1,1,8,1,2,3,4,4,0,0,0,0,0,0,0
1436,8,3,3,9,0,8,0,6,0,2,1,1,5,1,6,4,5,0,0,1,0,0,3,1,0,0,0
1437,10,2,3,10,1,6,1,4,1,3,0,5,1,1,5,2,6,3,0,3,0,0,0,0,0,0,0
1439,32,4,3,6,1,4,1,7,1,3,4,9,0,3,9,4,0,3,2,7,0,0,3,0,0,0,0
1440,22,3,3,3,0,7,0,8,1,3,1,2,3,2,7,3,3,4,0,4,0,0,0,0,0,0,0
1441,25,1,4,4,4,3,1,5,2,0,0,3,3,0,9,5,3,0,3,6,0,0,0,0,0,0,0
1442,16,3,3,1,0,6,1,7,0,4,1,3,2,1,7,2,1,4,1,5,0,0,4,1,0,0,0
1443,30,3,3,5,2,3,0,7,0,2,3,6,1,3,7,5,2,2,3,8,0,0,3,0,0,0,0
1444,30,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,7,0,0,0,0,0,0,0
1445,5,2,3,8,3,1,1,3,2,4,0,5,2,1,7,1,4,5,0,2,0,0,0,0,0,0,0
1446,35,3,4,6,0,2,4,7,0,0,4,4,1,0,0,3,6,0,0,6,0,0,0,0,0,0,0
1447,4,1,2,8,1,4,1,2,2,3,1,2,2,2,2,2,4,3,1,3,0,0,3,1,0,0,0
1448,25,2,3,4,3,3,1,8,1,7,4,1,1,6,9,5,3,3,0,6,0,0,0,0,0,0,0
1449,5,2,3,8,3,1,1,3,2,4,0,5,2,1,7,1,4,5,0,2,0,0,2,1,0,0,0
1450,30,3,4,5,0,5,1,6,1,3,4,3,2,5,7,6,1,2,2,8,0,0,0,0,0,0,0
1451,22,3,3,3,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,4,0,0,0,1,0,0,0
1452,30,4,3,5,1,4,0,7,2,0,0,2,2,1,4,3,1,2,3,7,0,0,0,0,0,0,0
1453,14,3,3,1,0,3,0,9,0,2,0,3,6,0,0,3,5,4,0,3,0,0,3,1,0,0,0
1454,29,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,6,0,0,0,0,0,0,0
1455,30,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,7,0,0,4,1,0,0,0
1456,31,4,3,6,1,3,1,7,1,2,1,3,3,0,1,2,2,6,1,4,0,0,3,1,0,0,0
1457,11,2,4,10,0,9,0,5,0,2,0,0,3,2,9,2,5,0,0,1,0,0,0,0,0,0,0
1458,32,4,2,6,2,6,0,6,1,0,2,5,0,2,5,4,2,3,1,8,0,0,3,1,0,0,0
1459,22,4,3,3,0,5,1,8,1,2,0,1,1,1,8,1,2,3,4,4,0,0,0,0,0,0,0
1460,32,4,3,6,1,4,1,9,0,3,4,2,1,2,9,7,0,2,3,8,0,0,4,1,0,0,0
1461,33,2,4,6,4,4,2,4,0,3,1,6,0,1,2,3,4,3,0,7,0,0,0,1,0,0,0
1462,35,3,2,6,1,5,1,8,1,3,4,3,1,3,8,5,1,3,2,6,0,0,0,0,0,0,0
1463,19,3,3,2,1,5,1,5,1,2,2,3,2,2,4,2,3,5,1,4,0,0,0,0,0,0,0
1464,35,3,2,6,1,5,1,8,1,3,4,3,1,3,8,5,1,3,2,6,0,0,0,0,0,0,0
1465,14,3,3,1,0,3,4,9,0,1,0,3,5,1,0,2,0,3,4,3,0,0,0,0,0,0,0
1466,14,2,2,1,0,3,2,5,2,4,0,5,4,0,2,0,3,6,0,3,0,0,5,0,0,0,0
1467,14,2,4,1,0,5,0,9,0,9,0,0,5,0,5,0,5,5,0,3,0,2,0,0,0,0,0
1468,9,2,5,9,1,7,1,6,1,5,2,2,1,2,6,4,1,4,2,1,0,0,2,1,0,0,0
1469,18,1,4,1,1,4,1,7,1,0,0,9,0,0,0,4,5,5,0,4,0,0,3,1,0,0,0
1470,17,2,4,1,0,3,4,6,0,3,0,2,1,0,7,2,1,3,0,3,0,0,4,0,0,0,0
1471,33,2,5,6,2,4,4,5,0,2,2,2,0,4,9,4,3,5,1,6,0,0,4,1,0,0,0
1472,33,2,5,6,2,4,4,5,0,2,2,2,0,4,9,4,3,5,1,6,0,0,4,1,0,0,0
1473,12,3,2,10,1,2,2,5,2,3,1,3,3,0,1,1,3,5,1,1,0,0,0,0,0,0,0
1474,19,2,3,2,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,4,0,0,6,1,0,0,0
1476,31,4,2,6,2,3,1,7,0,2,2,4,1,1,0,3,4,3,1,4,0,0,3,0,0,0,0
1477,14,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,3,0,0,0,0,0,0,0
1478,8,2,5,9,1,4,3,5,0,4,3,4,1,2,3,3,2,4,1,1,0,0,0,1,0,0,0
1480,35,3,3,6,1,4,2,7,1,3,1,6,1,2,2,3,1,5,1,6,0,0,4,1,0,0,1
1481,14,2,4,1,0,7,2,5,2,6,0,1,0,2,5,6,3,6,0,3,0,0,3,0,0,0,0
1482,14,3,3,1,0,7,0,5,1,1,0,1,2,0,3,1,2,6,1,3,0,0,3,1,0,0,0
1483,14,2,4,1,0,5,0,9,0,9,0,9,0,0,0,5,0,9,0,3,0,0,3,0,0,0,0
1484,14,3,3,1,0,5,1,7,2,5,2,1,4,3,6,4,1,5,0,3,0,0,4,0,0,0,0
1486,28,3,2,5,1,1,3,8,0,2,2,3,4,2,4,2,1,2,2,8,0,0,0,0,0,0,0
1487,31,3,2,6,0,4,2,8,1,2,0,2,4,1,3,0,1,3,0,4,0,0,0,0,0,0,0
1488,30,3,3,5,2,6,0,9,0,3,5,5,0,3,9,7,0,5,4,7,0,0,0,0,0,0,0
1489,10,3,3,10,2,3,2,5,2,3,1,7,1,0,8,3,1,7,1,3,0,0,3,1,0,0,0
1490,35,3,3,6,1,4,1,7,1,4,9,0,0,3,0,1,0,4,0,6,0,0,4,1,0,0,1
1491,19,2,2,2,0,3,1,8,0,1,1,2,3,1,0,0,7,2,0,4,0,0,0,0,0,0,0
1492,35,3,3,6,0,6,0,6,0,4,4,0,2,7,9,5,0,5,0,6,0,0,0,0,0,0,0
1493,15,3,2,1,3,5,0,6,0,0,0,0,3,3,7,3,2,3,0,6,0,0,3,1,0,0,0
1494,30,3,3,5,1,5,1,7,1,5,3,4,1,2,7,4,1,2,2,7,0,0,4,1,0,0,0
1495,14,2,4,1,0,2,0,9,0,6,0,2,4,0,0,0,5,4,0,3,0,0,4,1,0,0,0
1496,14,3,3,1,0,5,1,7,2,5,2,1,4,3,6,4,1,5,0,3,0,0,0,0,0,0,0
1497,17,3,3,1,1,4,1,6,1,3,2,3,2,3,5,5,2,2,1,3,0,0,0,0,0,0,0
1498,31,3,2,6,2,4,2,7,1,3,3,4,2,3,3,3,1,3,1,4,0,0,0,0,0,0,0
1499,19,3,3,2,0,4,0,9,0,4,1,3,5,1,5,2,2,5,1,4,0,0,0,0,0,0,0
1500,30,4,3,5,0,5,0,9,0,0,0,9,0,0,9,7,0,9,0,7,0,0,4,0,0,0,0
1501,16,3,3,1,0,7,0,7,0,0,1,4,3,0,2,1,2,4,0,5,0,0,0,0,0,0,0
1502,13,2,4,10,0,3,3,5,1,5,1,1,5,1,6,2,5,3,1,1,0,0,1,1,0,0,1
1503,17,2,4,1,0,5,2,7,0,5,0,2,7,0,4,0,5,4,0,3,0,0,3,1,0,0,0
1504,25,2,4,4,2,7,0,6,1,6,0,5,0,1,9,3,4,4,2,6,0,0,4,0,0,0,0
1507,17,3,3,1,2,1,0,8,0,1,1,4,3,2,4,7,2,3,2,3,0,0,1,0,0,0,0
1508,14,3,3,1,0,6,2,6,0,3,1,2,1,1,8,2,0,5,0,3,0,0,0,0,0,0,0
1509,20,2,2,2,0,5,0,5,2,4,0,5,4,0,9,2,0,8,0,5,0,0,2,1,0,0,0
1510,4,2,3,8,0,6,1,6,1,4,2,6,1,2,2,2,1,6,2,3,0,0,2,1,0,0,0
1511,25,2,4,4,2,7,0,6,1,6,0,5,0,1,9,3,4,4,2,6,0,0,4,0,0,0,0
1512,5,2,2,8,0,4,1,2,3,4,1,2,2,1,1,1,5,4,0,2,0,0,2,1,0,0,0
1513,21,2,4,3,0,6,0,6,0,4,0,1,0,2,9,7,3,6,0,3,0,0,0,0,0,0,0
1514,17,2,2,1,0,4,2,5,1,7,0,3,2,0,0,2,2,4,0,3,0,0,0,0,0,0,0
1515,27,2,4,4,0,5,3,5,1,4,1,3,4,1,3,2,4,3,1,3,0,0,0,0,0,0,0
1516,3,2,2,8,0,7,2,9,0,3,1,3,3,1,1,2,1,4,3,2,0,0,2,1,0,0,0
1517,31,3,3,6,2,3,1,7,1,4,1,4,1,3,3,4,5,3,0,4,0,0,4,0,0,0,0
1518,32,3,3,6,0,5,0,8,1,3,1,2,1,0,9,4,2,4,0,8,0,0,3,1,0,0,0
1519,4,3,3,8,2,1,5,5,1,4,2,6,1,2,1,2,4,3,0,3,0,0,0,0,0,0,0
1521,14,3,3,1,1,4,2,7,1,4,1,1,4,1,7,2,3,3,0,3,0,0,4,1,0,0,0
1522,14,3,3,1,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,3,0,0,0,0,0,0,0
1523,31,2,3,6,2,3,1,5,2,4,1,4,3,1,1,1,2,5,1,4,0,0,0,0,0,0,0
1524,4,2,2,8,0,6,2,4,2,3,2,3,3,2,1,2,3,4,0,3,0,0,0,0,0,0,0
1525,34,4,2,6,0,2,0,9,0,0,0,7,0,0,9,0,2,0,2,7,0,0,3,1,0,0,0
1526,26,2,4,4,1,5,0,4,2,4,2,4,1,3,3,3,3,3,1,6,0,0,0,0,0,0,0
1527,5,3,2,8,1,3,2,6,1,3,0,0,5,0,5,2,2,5,0,2,0,0,0,0,0,0,0
1528,5,2,3,8,1,6,1,7,1,7,1,1,0,4,4,2,0,2,4,2,0,0,0,0,0,0,0
1530,3,1,2,8,0,5,2,1,4,4,1,6,1,1,0,3,3,4,0,2,0,0,0,1,0,0,0
1531,11,2,5,10,2,5,2,3,0,2,0,2,1,0,7,0,3,6,0,2,0,0,0,1,0,0,0
1532,14,2,3,1,0,7,1,5,1,1,0,2,6,0,1,1,5,3,0,3,0,0,4,1,0,0,0
